FB_ad_spending_congress_2020_dataset
,X.1,names.candidate,office,state_po,district,candidatevotes,totalvotes,loc_identifier,expenditures.candidate,facebook.advertiser,spending,ad_spending,X,year,state,state_fips,state_cen,state_ic,stage,special,party,writein,mode,unofficial,version,foreign_born,median_income,BA_education,HS_education,asian_alone,black_alone,hispanic,multiracial,white_non_hispanic,white_alone,Age_65_plus,median_age,gini,population,vote_share,full_race,winner,total_margin,margin,ad_rate
438,438,ROBERT J. WITTMAN,US HOUSE,VA,1,260614,448178,VA.1,"WITTMAN, ROBERT J MR.",Rob Wittman for Congress,2190582.01,41232,31000,2020,VIRGINIA,51,54,40,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,8.7,77255,34.5,90.4,3.7,17.2,9.2,3.1,66.9,74,18.9,38.5,0.481563673,763763,0.581496637496709,VA 1 US HOUSE,TRUE,73691,0.16442351030171,0.0188223950583799
440,440,RON ESTES,US HOUSE,KS,4,203432,319598,KS.4,"ESTES, RON",Ron Estes for Congress,1429529.45,9623,30094,2020,KANSAS,20,47,32,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,6.7,49393,26.9,89.1,3.1,7,11.8,3.3,74.5,84.8,19.8,35.8,0.471338962,717201,0.636524634071552,KS 4 US HOUSE,TRUE,87266,0.273049268143105,0.00673158569765737
441,441,RON WRIGHT,US HOUSE,TX,6,179507,339992,TX.6,"WRIGHT, RON",Ron Wright for Congress,919091.38,17420,30961,2020,TEXAS,48,74,49,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,12.8,59959,28.7,87.2,4.8,19.4,21.1,2.9,52.6,69.1,15.2,34.9,0.466421875,730955,0.527974187627944,TX 6 US HOUSE,TRUE,29977,0.0881697216405092,0.0189535016637845
442,442,RONDA BALDWIN-KENNEDY,US HOUSE,CA,26,135877,344733,CA.26,"KENNEDY, RONDA",Ronda Kennedy for Congress 2020,146154.96,8805,29730,2020,CALIFORNIA,6,93,71,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,23.6,75101,31.3,81.6,7,1.8,44.7,4.4,43.9,78.7,17.8,36.2,0.506015527,712804,0.394151415733336,CA 26 US HOUSE,FALSE,-72979,-0.211697168533329,0.060244277717294
443,443,RUDY SOTO,US HOUSE,ID,1,131380,458576,ID.1,"SOTO, RUDY",Rudy for Congress,305168.95,26964,29988,2020,IDAHO,16,82,63,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,4.7,47964,23.7,89.1,1.4,0.5,10.2,2.3,84.8,92.7,21.1,37.6,0.451413535,812462,0.286495586336834,ID 1 US HOUSE,FALSE,-179356,-0.391115104148494,0.0883576130533595
444,444,RYAN DERKS,US HOUSE,MO,5,135934,352430,MO.5,"DERKS, RYAN",Derks for Congress,76947.69,29683,30324,2020,MISSOURI,29,43,34,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,5.9,44869,24.9,87.3,1.6,21.5,8.4,3,65.5,69.3,19.7,36.8,0.477206105,758911,0.385704962687626,MO 5 US HOUSE,FALSE,-71246,-0.202156456601311,0.385755569790334
445,445,SALUD O. CARBAJAL,US HOUSE,CA,24,212564,362345,CA.24,"CARBAJAL, SALUD O.",Salud Carbajal for Congress,1490230.52,7000,29765,2020,CALIFORNIA,6,93,71,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,18.2,60947,31.5,83.4,4.6,2,35.2,3.8,55.8,72.7,20.7,35.9,0.510325789,722008,0.586634285004623,CA 24 US HOUSE,TRUE,62783,0.173268570009245,0.00469725985748836
446,446,SAM GRAVES,US HOUSE,MO,6,258709,385779,MO.6,"GRAVES, SAMUEL B. JR.",Sam Graves for Congress,1655930.34,4032,30343,2020,MISSOURI,29,43,34,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,2.6,52500,25.2,89.6,1.1,4.5,4.1,2.5,88,90.6,20.6,38.2,0.465080285,754588,0.670614522822652,MO 6 US HOUSE,TRUE,139783,0.362339577841199,0.00243488503266387
447,447,SANDY SMITH,US HOUSE,NC,1,159748,348618,NC.1,"SMITH, SANDY","SANDY SMITH FOR CONGRESS, INC.",1683098.91,82556,30639,2020,NORTH CAROLINA,37,56,47,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,6.2,34076,18.4,78.2,1.5,54.4,7.4,2.6,34,38.7,21,36.2,0.487353081,724668,0.458232219793585,NC 1 US HOUSE,FALSE,-29122,-0.0835355604128301,0.0490499990876947
448,448,"SANFORD D. BISHOP, JR.",US HOUSE,GA,2,161397,273034,GA.2,"BISHOP, SANFORD",Sanford Bishop for Congress,1456259.17,13216,29945,2020,GEORGIA,13,58,44,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,3.6,33993,15.6,78.6,1.2,51.3,5.1,1.8,40.8,43.3,19.3,35.3,0.503205522,696006,0.591124182336266,GA 2 US HOUSE,TRUE,49777,0.182310627980398,0.00907530765969357
449,449,SARA JACOBS,US HOUSE,CA,53,199244,334858,CA.53,"JACOBS, SARA",Sara Jacobs for Congress,7608204.12,196214,29783,2020,CALIFORNIA,6,93,71,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,23.5,61552,34.4,88.3,13.3,7.3,33,6.1,41.8,66.3,16.9,35,0.474878086,741909,0.595010422328271,CA 53 US HOUSE,TRUE,63630,0.190020844656541,0.0257897917702029
450,450,SCOTT FITZGERALD,US HOUSE,WI,5,265434,441599,WI.5,"FITZGERALD, SCOTT L",Scott Fitzgerald for Congress,969889.59,11173,31070,2020,WISCONSIN,55,35,25,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,4.5,62875,33.9,93.3,2.4,1.8,5.6,1.6,88.5,92.6,21.8,40.7,0.472459438,723153,0.601074730694589,WI 5 US HOUSE,TRUE,89532,0.20274502433203,0.011519867947031
451,451,SCOTT FRANKLIN,US HOUSE,FL,15,216374,390671,FL.15,"FRANKLIN, SCOTT MR.",Scott Franklin for Congress,1639816.94,30554,29892,2020,FLORIDA,12,59,43,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,11.2,50944,26.4,87,3.6,14,18.6,2.7,62.4,76.6,20,37.9,0.488882797,718325,0.553852218362766,FL 15 US HOUSE,TRUE,42077,0.107704436725531,0.0186325676084307
452,452,SCOTT H. PETERS,US HOUSE,CA,52,244145,396495,CA.52,"PETERS, SCOTT",Scott Peters for Congress,2160221.77,15603,29781,2020,CALIFORNIA,6,93,71,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,21.9,82184,54.7,95,20.4,3,13.4,4.5,59.3,69.3,18.7,35.6,0.509195914,713904,0.615758080177556,CA 52 US HOUSE,TRUE,91795,0.231516160355112,0.00722286952973351
454,454,SEAN PATRICK MALONEY,US HOUSE,NY,18,170899,356173,NY.18,"MALONEY, SEAN PATRICK",Sean Patrick Maloney for Congress,1769856.47,10415,30533,2020,NEW YORK,36,21,13,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,12.1,77337,34.3,89.3,3.1,9.5,16.1,3.3,69.9,77.8,19.2,39.3,0.506294951,718210,0.479820199734399,NY 18 US HOUSE,TRUE,42331,0.118849547832093,0.00588465798020333
455,455,SETH MOULTON,US HOUSE,MA,6,286377,452574,MA.6,"MOULTON, SETH",Moulton for Congress Cmte,1830882.51,23943,30210,2020,MASSACHUSETTS,25,14,3,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,11.6,77384,40.7,92.5,4.5,3.4,7.8,2.3,82.9,85.7,22.6,42.4,0.504028429,750623,0.632773866815151,MA 6 US HOUSE,TRUE,135682,0.299800695576856,0.0130773000830075
456,456,SHAHID BUTTAR,US HOUSE,CA,12,81174,362950,CA.12,"BUTTAR, SHAHID",Shahid Buttar for Congress Cmte,1678374.54,215316,29742,2020,CALIFORNIA,6,93,71,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,34.5,74983,54,86.7,31.6,5.7,15.5,4.5,42.9,50.4,19.9,38.4,0.556400357,734662,0.223650640584103,CA 12 US HOUSE,FALSE,-200602,-0.552698718831795,0.128288409332043
457,457,SHARICE DAVIDS,US HOUSE,KS,3,220049,410418,KS.3,"DAVIDS, SHARICE",Sharice for Congress,5320319.13,120163,30095,2020,KANSAS,20,47,32,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,9.4,65779,43.9,92,4.2,8.8,11.6,2.9,72.8,81.6,17.5,36,0.496982187,738508,0.536158258166065,KS 3 US HOUSE,TRUE,41276,0.10057063774006,0.022585675231854
458,458,SHEILA JACKSON LEE,US HOUSE,TX,18,180952,246895,TX.18,"LEE, SHEILA JACKSON",Sheila Jackson Lee for Congress,838413.51,25968,30886,2020,TEXAS,48,74,49,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,20.8,40191,18.8,73.9,3.7,37.6,40.4,2.2,17.2,46.3,13.1,32,0.526906452,741385,0.732910751534053,TX 18 US HOUSE,TRUE,122919,0.497859413920898,0.0309727833464897
459,459,SRI PRESTON KULKARNI,US HOUSE,TX,22,181998,408048,TX.22,"KULKARNI, SRI PRESTON",Sri for Congress,5772741.67,125828,30900,2020,TEXAS,48,74,49,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,22.9,84752,41.3,89,16.8,14.1,24.3,2.2,43.2,62.2,14.6,35.4,0.491941676,783172,0.446021056346312,TX 22 US HOUSE,FALSE,-28261,-0.0692590087440693,0.021796922016086
460,460,STENY H. HOYER,US HOUSE,MD,5,274210,398839,MD.5,"HOYER, STENY",Hoyer for Congress,4363890.74,45198,30160,2020,MARYLAND,24,52,52,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,10.1,91020,32.6,90.9,4.1,38.3,7.4,2.7,47.8,51.9,16.8,37.8,0.458830818,752393,0.687520528333488,MD 5 US HOUSE,TRUE,150685,0.377809090886297,0.0103572712271893
461,461,STEPHANIE BICE,US HOUSE,OK,5,158191,303849,OK.5,"BICE, STEPHANIE",Bice for Congress,3567879.35,4300,30725,2020,OKLAHOMA,40,73,53,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,9.8,44128,28.6,85.3,2.9,13.5,15.5,6.2,58.9,69.4,17.7,34.4,0.520324577,785441,0.520623730866318,OK 5 US HOUSE,TRUE,12533,0.0412474617326369,0.00120519770378446
462,462,STEPHANIE N. MURPHY,US HOUSE,FL,7,224946,406449,FL.7,"MURPHY, STEPHANIE",Stephanie Murphy for Congress,1828521.74,63554,29884,2020,FLORIDA,12,59,43,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,11.3,54993,33.5,91.1,3.6,9.3,21.2,3,64.1,80.8,20.2,37.8,0.492204738,716811,0.553442129270831,FL 7 US HOUSE,TRUE,49196,0.12103855588278,0.0347570382182057
463,463,STEPHEN DANIEL,US HOUSE,TX,6,149530,339992,TX.6,"DANIEL, STEPHEN",Stephen Daniel for Congress,678986.91,62425,30960,2020,TEXAS,48,74,49,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,12.8,59959,28.7,87.2,4.8,19.4,21.1,2.9,52.6,69.1,15.2,34.9,0.466421875,730955,0.439804465987435,TX 6 US HOUSE,FALSE,-29977,-0.0881697216405092,0.0919384439973961
464,464,STEPHEN F. LYNCH,US HOUSE,MA,8,310940,433545,MA.8,"LYNCH, STEPHEN",STEPHEN LYNCH FOR CONGRESS,1140250.06,20853,30194,2020,MASSACHUSETTS,25,14,3,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,15.3,73988,42,91.6,6.9,9.4,5.6,2.4,75.7,78.7,20,39,0.5076575,759336,0.717203519819165,MA 8 US HOUSE,TRUE,172938,0.398892848493236,0.0182880937537508
466,466,STEVE CHABOT,US HOUSE,OH,1,199560,385285,OH.1,"CHABOT, STEVE",Steve Chabot for Congress,2888368.93,13932,30683,2020,OHIO,39,31,24,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,5.2,51730,30.7,88.4,2.9,21.9,2.9,2.2,70,72.2,18.8,37.3,0.527245822,724914,0.517954241665261,OH 1 US HOUSE,TRUE,27538,0.0714743631337841,0.00482348354301125
467,467,STEVE SCALISE,US HOUSE,LA,1,270330,374369,LA.1,"SCALISE, STEVE",Scalise for Congress,33728421.42,19214,30115,2020,LOUISIANA,22,72,45,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,6.3,54153,27.9,85.4,2.1,12.7,8.8,1.5,74.1,81.1,20.5,37.9,0.514414066,781134,0.722095045262829,LA 1 US HOUSE,TRUE,175600,0.469055931447315,0.00056966792962942
468,468,STEVE STIVERS,US HOUSE,OH,15,243103,383361,OH.15,"STIVERS, STEVE MR.",Stivers for Congress,2305320.33,59258,30696,2020,OHIO,39,31,24,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,3.5,54280,28.3,90,1.9,3.8,1.6,2.2,90.5,91.9,19.4,38.1,0.476780482,742133,0.634135971056002,OH 15 US HOUSE,TRUE,102920,0.268467580165953,0.0257048876153363
469,469,STEVEN HORSFORD,US HOUSE,NV,4,168457,332469,NV.4,"HORSFORD, STEVEN ALEXZANDER",Horsford for Congress,3048784.98,53865,30362,2020,NEVADA,32,88,65,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,16,53479,18.7,83.8,5.2,13.7,30.2,4.7,46.1,61,17.5,34.8,0.456118528,705118,0.506684833773976,NV 4 US HOUSE,TRUE,16173,0.0486451368398257,0.017667693967713
470,470,STEVEN M. PALAZZO,US HOUSE,MS,4,255971,255971,MS.4,"PALAZZO, STEVEN MCCARTY",Palazzo for Congress,758749.1,6665,30307,2020,MISSISSIPPI,28,64,46,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,3,42370,19.6,83.9,1.6,23.9,3.8,1.4,69.2,72,19.3,36.1,0.486618825,758257,1,MS 4 US HOUSE,TRUE,146068,0.570642768126077,0.00878419493347669
471,471,SUSAN ELLIS WILD,US HOUSE,PA,7,195475,376882,PA.7,"WILD, SUSAN",Susan Wild for Congress,4591501.23,107285,30758,2020,PENNSYLVANIA,42,23,14,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,6.7,79680,40.3,92.2,4.7,5.3,3,1.6,85.7,87.8,22.7,41.4,0.501583633,722495,0.518663666611831,PA 7 US HOUSE,TRUE,14068,0.0373273332236615,0.0233659961363007
472,472,SUSIE LEE,US HOUSE,NV,3,203421,417252,NV.3,"LEE, SUSIE",Susie Lee for Congress,4781542.68,160092,30368,2020,NEVADA,32,88,65,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,17.7,64580,30.9,91.7,13.6,6.8,15.3,4.6,59.6,70.3,20.6,39.2,0.472163626,720438,0.487525524143683,NV 3 US HOUSE,TRUE,12446,0.0298284969275162,0.0334812445928016
473,473,SUZAN K. DELBENE,US HOUSE,WA,1,249944,426862,WA.1,"DELBENE, SUZAN K",Delbene for Congress,1903677.43,18035,31055,2020,WASHINGTON,53,91,73,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,14.8,79903,39.1,92.5,10,1.2,9.6,3.9,74.7,81.3,18,38.4,0.482418865,709693,0.585538183300458,WA 1 US HOUSE,TRUE,73537,0.172273474799818,0.00947376888320833
474,474,SUZANNE BONAMICI,US HOUSE,OR,1,297071,459899,OR.1,"BONAMICI, SUZANNE",Bonamici for Congress,867300.6,9054,30730,2020,OREGON,41,92,72,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,13.9,61616,37.3,90.9,6.8,1.7,14.2,4.4,72.9,82.8,18.4,37.4,0.488380775,796901,0.645948349528918,OR 1 US HOUSE,TRUE,135143,0.29385365047543,0.0104392871398913
475,475,SYLVIA R. GARCIA,US HOUSE,TX,29,111305,156473,TX.29,"GARCIA, SYLVIA R",Sylvia Garcia for Congress,795553,30021,30923,2020,TEXAS,48,74,49,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,32.7,37651,8.5,57.4,1.1,10.6,78,1.6,10,74,10.3,28.4,0.448561357,729827,0.711336780147374,TX 29 US HOUSE,TRUE,68465,0.437551526461434,0.0377360150737914
476,476,TAMIKA HAMILTON,US HOUSE,CA,3,145945,321988,CA.3,"HAMILTON, TAMIKA",Tamika Hamilton for Congress,384583.7,5919,29724,2020,CALIFORNIA,6,93,71,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,18.2,56043,23.6,82.9,10.4,6.6,28.8,5.9,48.9,65.2,17.9,34.4,0.493368841,714407,0.453262233375157,CA 3 US HOUSE,FALSE,-30098,-0.0934755332496863,0.0153906678832202
477,477,TED BUDD,US HOUSE,NC,13,267181,391865,NC.13,"BUDD, THEODORE P.",Ted Budd for Congress,1324658.73,9685,30665,2020,NORTH CAROLINA,37,56,47,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,7.8,64394,38.2,89.9,2.6,17,8.2,2.7,69.5,73.9,18.5,39.4,0.489408954,782722,0.681818993786125,NC 13 US HOUSE,TRUE,142497,0.363637987572251,0.00731131708164563
478,478,TED HOWZE,US HOUSE,CA,10,135629,302494,CA.10,"HOWZE, TED D II",Ted Howze for Congress 2020,1878228.79,79871,29738,2020,CALIFORNIA,6,93,71,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,20.1,53764,17.1,78.2,6.8,3.2,41.8,5.5,44.4,70.6,15.6,33.4,0.473093197,722266,0.448369223852374,CA 10 US HOUSE,FALSE,-31236,-0.103261552295252,0.0425246383322662
479,479,TERRI A. SEWELL,US HOUSE,AL,7,225742,232331,AL.7,"SEWELL, TERRI A.",Terri Sewell for Congress,1498831.85,20540,29637,2020,ALABAMA,1,63,41,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,2.4,32347,18,81.4,0.6,62.9,2.4,1.2,32.6,33.8,19.9,35.7,0.503157649,666880,0.971639600397708,AL 7 US HOUSE,TRUE,219463,0.944613504009366,0.0137040055560602
480,480,THEODORE E. DEUTCH,US HOUSE,FL,22,235764,402317,FL.22,"DEUTCH, THEODORE ELIOT",Ted Deutch for Congress,1283607.07,44838,29911,2020,FLORIDA,12,59,43,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,24.1,53348,35.6,88.5,2.6,11.8,21.9,2.3,62.1,81.2,27.8,45.2,0.547709837,734319,0.586015505186209,FL 22 US HOUSE,TRUE,69211,0.172031010372418,0.034931250417622
481,481,THERESA GREENFIELD,US SENATE,IA,0,754859,1700130,IOWA,"GREENFIELD, THERESA",Theresa Greenfield for Congress,56328075.88,1233336,3498,2020,IOWA,19,42,31,gen,FALSE,DEMOCRAT,FALSE,total,FALSE,20210114,5.3,60523,28.6,92.1,2.7,4.1,6.3,2,85,90.6,17.5,38.5,0.44,3190369,0.444000752883603,IA 0 US SENATE,FALSE,-110138,-0.0647821048978608,0.0218955819230799
482,482,"THOMAS H. KEAN,  JR.",US HOUSE,NJ,7,214318,433947,NJ.7,"KEAN, THOMAS H. JR.",Tom Kean for Congress,3840650.57,50983,30386,2020,NEW JERSEY,34,22,12,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,17,101489,49.3,93.1,9,4.6,12,1.6,73,80.3,20.1,42.2,0.495803805,748580,0.493880589104199,NJ 7 US HOUSE,FALSE,-5311,-0.0122388217916013,0.0132745739480278
483,483,THOMAS MASSIE,US HOUSE,KY,4,256613,382509,KY.4,"MASSIE, THOMAS H.",Thomas Massie for Congress,1570704.21,52895,30113,2020,KENTUCKY,21,61,51,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,2.8,54559,25.6,87.4,1.2,3.4,3,2,90.4,92.2,19.3,38.4,0.487175985,736293,0.670867875004248,KY 4 US HOUSE,TRUE,130717,0.341735750008497,0.0336759777323065
484,484,THOMAS R. SUOZZI,US HOUSE,NY,3,195927,716149,NY.3,"SUOZZI, THOMAS",Suozzi for Congress,2350850.41,2649,30466,2020,NEW YORK,36,21,13,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,21.3,101441,50.1,92.4,14.3,3.6,10.2,2.1,70.1,76.2,24,43.4,0.501641407,724490,0.273584128442545,NY 3 US HOUSE,TRUE,48490,0.0677093733287347,0.00112682627049843
485,485,TIFFANY SHEDD,US HOUSE,AZ,1,176709,365178,AZ.1,"SHEDD, TIFFANY",Tiffany Shedd for Congress Cmte,1655234.73,41257,29671,2020,ARIZONA,4,86,61,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,6.3,47242,23,84.8,1.3,2.1,21.4,3.4,50.4,66.3,22.2,36.5,0.478217475,723969,0.483898263312686,AZ 1 US HOUSE,FALSE,-11760,-0.0322034733746283,0.0249251657497544
486,486,TIM BURCHETT,US HOUSE,TN,2,238907,353197,TN.2,"BURCHETT, TIM",Burchett for Congress,889218.07,23808,30847,2020,TENNESSEE,47,62,54,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,3.9,45477,28.1,87.2,1.3,6.5,3.7,2.1,86.6,89.4,22.4,39.5,0.500355277,722761,0.6764128800641,TN 2 US HOUSE,TRUE,129223,0.365866640996384,0.0267740847866486
487,487,TIM KELLY,US HOUSE,MI,5,150772,361032,MI.5,"KELLY, TIMOTHY P",Tim Kelly for Congress,72426.67,3472,30223,2020,MICHIGAN,26,34,23,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,2.1,41268,17.9,87.8,0.8,17.5,4.8,2.7,74.3,77.8,22.7,40.7,0.468413051,682848,0.417613951117906,MI 5 US HOUSE,FALSE,-45827,-0.126933346628554,0.0479381421236128
488,488,TIM RYAN,US HOUSE,OH,13,173631,330801,OH.13,"RYAN, TIMOTHY",Tim Ryan for Congress,2089544.91,68468,30704,2020,OHIO,39,31,24,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,3.1,41627,20.4,88.4,1.3,12.2,3.4,2.6,80.9,83,23.6,40.9,0.457371985,719201,0.524880517289851,OH 13 US HOUSE,TRUE,24983,0.075522746303669,0.0327669434968019
489,489,TIM WALBERG,US HOUSE,MI,7,227524,387267,MI.7,"WALBERG, TIMOTHY L REP",Walberg for Congress,1601506.36,23282,30241,2020,MICHIGAN,26,34,23,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,2.4,51661,22.1,90.3,0.9,4.7,4.1,2,88.4,91.4,22.3,41.1,0.459630016,703537,0.587511974942352,MI 7 US HOUSE,TRUE,67781,0.175023949884705,0.0145375632476414
490,490,TOM COLE,US HOUSE,OK,4,213096,314358,OK.4,"COLE, TOM",Cole for Congress,1757230.27,20526,30728,2020,OKLAHOMA,40,73,53,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,4.3,49466,23.4,88.3,2.3,6.5,7.9,7.2,72.1,76.7,18.8,35.4,0.463000073,776394,0.677876815605138,OK 4 US HOUSE,TRUE,122637,0.390118909014563,0.0116808823239768
491,491,TOM COTTON,US SENATE,AR,0,793871,1193261,ARKANSAS,"COTTON, THOMAS",Cotton for Senate,6846753.13,5000,3449,2020,ARKANSAS,5,71,42,gen,FALSE,REPUBLICAN,FALSE,total,FALSE,20210114,4.8,47597,23,86.6,1.7,15.7,7.8,2.2,72,79,17.4,38.8,0.48,3011524,0.665295354494951,AR 0 US SENATE,TRUE,182847,0.153233031164179,0.000730273153575788
492,492,TOM MALINOWSKI,US HOUSE,NJ,7,219629,433947,NJ.7,"MALINOWSKI, TOM",Tom Malinowski for Congress,7503596.87,216399,30381,2020,NEW JERSEY,34,22,12,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,17,101489,49.3,93.1,9,4.6,12,1.6,73,80.3,20.1,42.2,0.495803805,748580,0.506119410895801,NJ 7 US HOUSE,TRUE,5311,0.0122388217916013,0.0288393691384436
493,493,TOM MCCLINTOCK,US HOUSE,CA,4,247291,442022,CA.4,"MCCLINTOCK, THOMAS",McClintock for Congress,2130296.45,82952,29726,2020,CALIFORNIA,6,93,71,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,8.6,65274,30.9,92.6,4.6,1.3,12.3,4.8,77.4,85.2,26.1,43.8,0.495957654,703377,0.559454054323088,CA 4 US HOUSE,TRUE,52560,0.118908108646176,0.0389391814458499
494,494,TOM O'HALLERAN,US HOUSE,AZ,1,188469,365178,AZ.1,"O'HALLERAN, TOM",Tom O'Halleran for Congress,3359686.85,44700,29658,2020,ARIZONA,4,86,61,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,6.3,47242,23,84.8,1.3,2.1,21.4,3.4,50.4,66.3,22.2,36.5,0.478217475,723969,0.516101736687314,AZ 1 US HOUSE,TRUE,11760,0.0322034733746283,0.0133048114290771
495,495,TOM RICE,US HOUSE,SC,7,224993,364091,SC.7,"RICE, TOM",Tom Rice for Congress,1252457.81,8030,30811,2020,SOUTH CAROLINA,45,57,48,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,4.2,39217,19.7,83.1,0.8,29,4.2,1.6,63.7,66.8,25,41.5,0.488559367,676686,0.617958147825681,SC 7 US HOUSE,TRUE,86130,0.236561738686208,0.00641139361013686
496,496,TOMMY TUBERVILLE,US SENATE,AL,0,1392076,2316445,ALABAMA,"TUBERVILLE, THOMAS H",Tuberville for Senate,9432335.29,221013,3423,2020,ALABAMA,1,63,41,gen,FALSE,REPUBLICAN,FALSE,total,FALSE,20210114,3.5,50536,25.5,86.2,1.5,26.8,4.6,1.8,65.3,69.1,17.3,39.4,0.47,5024279,0.600953616425169,AL 0 US SENATE,TRUE,471598,0.203586961917939,0.0234314189651755
498,498,TRACY LYN LOVVORN,US HOUSE,MA,2,132220,394084,MA.2,"LOVVORN, TRACY LYN",Tracy Lovvorn for Congress,22318.6,2666,30182,2020,MASSACHUSETTS,25,14,3,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,11.2,63008,36.2,90.2,5.2,5.1,9,2.7,79.4,84.9,19.2,38.2,0.498548988,738642,0.335512225819876,MA 2 US HOUSE,FALSE,-117634,-0.298499812222775,0.11945193694945
499,499,TRACY MITRANO,US HOUSE,NY,23,116062,324015,NY.23,"MITRANO, TRACY",Tracy Mitrano for Congress,1563883.63,65413,30578,2020,NEW YORK,36,21,13,gen,FALSE,DEMOCRAT,FALSE,TOTAL,FALSE,20210604,3.7,46756,23.9,88.5,2.2,3,3.6,2,89.2,91.6,22.9,40,0.468105111,716427,0.358199466074102,NY 23 US HOUSE,FALSE,-45768,-0.141252719781492,0.0418272809723061
500,500,TRE PENNIE,US HOUSE,TX,30,48685,264464,TX.30,"PENNIE, DEMETRICK TRE DR.",Tre Pennie for Congress,305887.93,27545,30927,2020,TEXAS,48,74,49,gen,FALSE,REPUBLICAN,FALSE,TOTAL,FALSE,20210604,16.8,42474,19.3,75.4,1.7,43.4,37.9,2,16.1,47.3,14.1,32.6,0.484094032,746336,0.184089327848025,TX 30 US HOUSE,FALSE,-156243,-0.590791185189667,0.090049319696923
